Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1120,568,N,Davidson,30,40,70,NL,NL,110,4
1120,569,N,SouthCarolina,29,40,69,5.5,4.5,-200,3.5
1120,570,N,SouthFlorida,35,31,66,NL,NL,170,NL
1120,571,N,Depaul,27,33,60,NL,NL,325,NL
1120,572,N,NorthernIowa,32,20,52,9,8,-410,4.5
1120,573,N,EastCarolina,27,39,66,NL,NL,NL,NL
1120,574,N,Tennessee,43,62,105,26,27.5,NL,11.5
1120,575,N,StJosephs,39,45,84,NL,NL,320,NL
1120,576,N,BostonCollege,40,40,80,8,8.5,-400,5
1120,577,N,SouthDakotaState,37,26,63,NL,NL,NL,NL
1120,578,N,Purdue,39,35,74,19.5,17.5,NL,10
1120,579,N,JamesMadison,17,26,43,NL,NL,220,2
1120,580,N,MurrayState,36,35,71,6.5,6,-260,NL
1120,581,V,NCCentral,30,43,73,NL,NL,945,NL
1120,582,H,FloridaIntl,36,47,83,15,15.5,-1370,8
1120,583,N,DetroitU,39,32,71,NL,2.5,-140,NL
1120,584,N,RobertMorris,31,28,59,0,NL,120,0.5
1120,585,V,AlcornState,28,27,55,NL,NL,NL,NL
1120,586,H,AlbanyNY,36,35,71,20,21,NL,10
1120,587,N,California,25,45,70,152.5,146.5,155,1
1120,588,N,OhioState,38,38,76,2.5,4,-175,76.5
1120,589,N,Syracuse,37,50,87,1,160,103,83
1120,590,N,NorthCarolina,39,32,71,160,1.5,-114,0
1120,591,N,EasternMichigan,22,34,56,4.5,4.5,-210,3
1120,592,N,TheCitadel,26,37,63,NL,NL,175,NL
1120,593,V,MDEasternShore,26,27,53,NL,NL,NL,NL
1120,594,H,MissouriSt,26,44,70,23,22,NL,12
1120,595,V,TexasSouthern,25,37,62,NL,NL,625,NL
1120,596,H,NorthernColorado,35,31,66,10,13,-850,4.5
1120,597,N,DickinsonState,33,44,77,NL,NL,NL,NL
1120,598,N,AirForce,50,45,95,NL,NL,NL,NL
1120,599,N,LouisianaTech,36,38,74,NL,NL,116,NL
1120,600,N,MiamiOhio,26,36,62,0,1.5,-128,2.5
1120,601,V,NichollsState,25,34,59,NL,NL,1700,NL
1120,602,H,NewMexico,37,46,83,20,21,-3200,9
1120,603,V,Clemson,42,47,89,20,19.5,-2700,6
1120,604,H,NCGreensboro,24,43,67,NL,NL,1500,NL
1120,605,V,Samford,35,14,49,NL,NL,900,NL
1120,606,H,TexasA&M,36,32,68,13.5,14.5,-1275,7.5
1120,607,V,TennesseeTech,23,36,59,NL,NL,NL,NL
1120,608,H,MemphisU,40,52,92,24,25.5,NL,11
1120,609,V,AppalachianSt,23,45,72,NL,NL,400,NL
1120,610,H,Arkansas,38,30,81,6.5,9.5,-500,2
1120,611,V,TennesseeState,28,29,57,NL,NL,315,NL
1120,612,H,NorthernIllinois,47,38,85,8,7.5,-390,0
1121,719,V,UtahState,34,27,61,NL,122,130,NL
1121,720,H,Northeastern,28,36,64,1.5,3,-150,3
1121,721,V,Buffalo,27,38,78,NL,130,145,NL
1121,722,H,Towson,33,32,69,3,2.5,-165,0.5
1121,723,V,LongBeachState,38,43,81,NL,142.5,195,NL
1121,724,H,WiscGreenBay,31,38,69,5,6,-235,5
1121,725,V,NorthTexas,32,36,68,NL,157.5,700,NL
1121,726,H,OklahomaState,44,38,82,12,13.5,-1100,5.5
1121,727,V,SouthAlabama,29,33,62,NL,125,1050,NL
1121,728,H,Tulsa,42,42,84,16,16.5,-1600,6
1121,729,V,TCU,44,33,77,NL,117.5,250,NL
1121,730,H,Nebraska,44,46,90,7,6.5,-300,3.5
1121,731,V,Marshall,21,41,62,NL,128,463,NL
1121,732,H,OldDominion,28,42,70,10.5,11,-625,4.5
1121,733,V,Delaware,40,42,97,NL,136,180,NL
1121,734,H,Pennsylvania,50,32,94,4,4.5,-220,0.5
1121,735,V,Oklahoma,34,35,69,2.5,2.5,-160,3.5
1121,736,H,VaCommonwealth,44,38,82,NL,138,140,NL
1121,737,V,Georgia,22,34,56,NL,132,320,NL
1121,738,H,UAB,35,37,72,9,9,-390,2
1121,739,V,Butler,27,37,64,12.5,12,-900,6
1121,740,H,Evansville,20,40,60,NL,127,600,NL
1121,741,V,ArkansasState,30,26,56,NL,135.5,700,NL
1121,742,H,UTEP,43,39,82,15,14,-1100,4.5
1121,743,V,BoiseState,31,30,61,NL,153,125,1
1121,744,H,Wyoming,40,47,87,3.5,3,-145,NL
1121,745,V,LoyolaMarymount,25,42,67,NL,140,575,NL
1121,746,H,USC,33,26,59,13,11.5,-850,4.5
1121,747,V,Oregon,45,36,81,NL,138,100,NL
1121,748,H,PortlandU,37,51,88,2,1,-120,2
1121,749,V,SouthernIllinois,37,32,69,NL,135,295,NL
1121,750,H,UNLV,34,44,78,8.5,7.5,-355,6
1121,751,V,HoustonU,44,55,99,NL,145.5,100,3.5
1121,752,H,Nevada,61,51,112,1.5,1,-120,NL
1121,753,N,Howard,13,20,33,NL,123,625,NL
1121,754,N,GeorgiaState,20,37,57,12.5,12.5,-950,6
1121,755,N,Akron,27,36,63,3.5,4,-180,4
1121,756,N,Drake,33,26,59,NL,128.5,158,NL
1121,757,N,CentralFlorida,21,25,46,NL,148.5,145,1
1121,758,N,Niagara,30,33,63,2.5,4,-165,NL
1121,759,N,IUPUI,35,30,65,NL,141,100,NL
1121,760,N,Auburn,41,39,80,1.5,1.5,-120,0
1121,761,N,AustinPeay,21,38,59,NL,132,345,NL
1121,762,N,NCState,37,29,66,8.5,9,-430,1
1121,763,N,RobertMorris,51,56,107,18,19,-3000,6
1121,764,N,AlcornState,25,51,76,NL,139,1500,NL
1121,765,V,DetroitU,40,26,66,NL,1.5,-125,NL
1121,766,H,AlbanyNY,33,21,54,0,123.5,105,0.5
1121,767,N,NorthernIowa,39,35,74,14,15,-1100,5.5
1121,768,N,EastCarolina,29,39,68,NL,138,700,NL
1121,769,N,BostonCollege,37,38,75,5,7.5,-300,2.5
1121,770,N,SouthDakotaState,28,30,58,NL,144.5,250,NL
1121,771,N,MDEasternShore,28,23,51,NL,120,1050,NL
1121,772,N,EasternMichigan,34,42,76,17.5,17,-1600,8
1121,773,V,TheCitadel,25,30,55,NL,121,260,NL
1121,774,H,MissouriSt,26,46,72,5,7.5,-320,5
1121,775,N,DickinsonState,32,33,65,NL,0,NL,83
1121,776,N,TexasSouthern,48,29,77,NL,NL,NL,8.5
1121,777,V,NorthernColorado,33,37,70,3,2,-145,NL
1121,778,H,AirForce,21,25,46,NL,130.5,125,1.5
1121,779,N,NichollsState,33,25,58,NL,124,325,NL
1121,780,N,MiamiOhio,30,39,69,9,9,-400,6
1121,781,V,LouisianaTech,28,24,52,NL,122,525,NL
1121,782,H,NewMexico,33,48,81,10,11,-750,6
1121,783,V,Rider,26,37,63,NL,143.5,1300,NL
1121,784,H,Kentucky,51,41,92,18,17.5,-2150,5.5
1121,785,V,YoungstownState,26,42,68,NL,121,150,NL
1121,786,H,StPeters,23,33,56,5,4,-170,4
1121,787,V,William&Mary,32,43,75,NL,122,-125,1
1121,788,H,Manhattan,32,38,70,2,1.5,105,NL
1121,789,V,SacramentoState,44,21,65,NL,117,2000,NL
1121,790,H,OregonState,22,41,63,23,22,-4000,15.5
1121,791,V,GeorgiaSouthern,28,39,67,NL,148.5,160,NL
1121,792,H,JacksonvilleSt,29,60,89,4,4,-185,2.5
1121,793,V,Siena,36,33,69,NL,137,170,NL
1121,794,H,Temple,30,43,73,4,4,-200,4
1121,795,V,Dartmouth,23,37,60,NL,122,360,NL
1121,796,H,Furman,40,43,83,8,8.5,-450,1.5
1121,797,V,ULMonroe,36,38,74,NL,137,315,NL
1121,798,H,MoreheadState,35,38,73,7,9,-380,5.5
1121,799,V,SoMississippi,25,41,66,NL,134,100,1
1121,800,H,MontanaState,31,31,62,3,1.5,-120,NL
1121,801,V,CalPolySLO,35,48,83,NL,142.5,400,NL
1121,802,H,PortlandState,44,48,92,11,9.5,-500,3
1121,803,V,Presbyterian,28,20,48,NL,NL,NL,NL
1121,804,H,Illinois,43,51,94,NL,NL,NL,NL
1122,513,V,Valparaiso,28,32,60,142,143,1440,76
1122,514,H,MichiganState,46,44,90,18,19,-2700,7
1122,515,V,ArkansasLR,30,35,65,NL,NL,775,NL
1122,516,H,Creighton,35,45,80,14,14.5,-1200,7
1122,517,V,SanJoseState,27,39,66,NL,NL,120,1
1122,518,H,CalRiverside,36,34,70,1,2,-140,NL
1122,519,V,SantaClara,23,34,57,NL,NL,250,NL
1122,520,H,Pacific,33,51,84,5.5,7,-300,1.5
1122,521,N,GeorgeMason,30,39,69,3.5,3,-155,2.5
1122,522,N,IndianaU,31,35,66,133,134,135,71
1122,523,N,GeorgiaTech,42,43,85,11,10.5,-600,6
1122,524,N,BostonU,40,27,67,139,143,450,78.5
1122,525,N,KansasState,35,48,83,1,2,-130,75
1122,526,N,Dayton,28,47,75,135,141,110,0.5
1122,527,N,Mississippi,23,44,67,153,156.5,140,77.5
1122,528,N,Villanova,27,52,79,3.5,3,-160,0.5
1122,529,N,PennState,31,28,59,1,2,-130,NL
1122,530,N,Davidson,22,35,57,NL,NL,110,0.5
1122,531,N,Tulane,26,33,59,NL,NL,265,NL
1122,532,N,LaSalle,28,33,61,5.5,7.5,-325,4.5
1122,533,N,NCWilmington,32,34,66,NL,NL,450,NL
1122,534,N,SouthFlorida,37,37,74,9,10,-600,4.5
1122,535,N,SouthCarolina,31,39,70,1,2.5,-140,1.5
1122,536,N,MiamiFlorida,34,51,85,140.5,141.5,120,76
1122,537,N,Howard,21,31,52,NL,NL,1250,NL
1122,538,N,Akron,33,36,69,17,17.5,-2000,7
1122,539,N,GeorgiaState,26,24,56,NL,NL,165,NL
1122,540,N,IUPUI,26,24,67,3,4.5,-190,3.5
1122,541,N,Drake,27,23,50,NL,NL,100,NL
1122,542,N,CentralFlorida,29,30,59,2,1,-120,0
1122,543,N,Niagara,44,23,67,7,7,-310,0.5
1122,544,N,AustinPeay,29,40,69,NL,NL,255,NL
1122,545,N,Auburn,25,33,58,NL,NL,100,NL
1122,546,N,NCState,26,34,60,1,1,-120,1
1122,547,N,AlcornState,25,34,59,NL,NL,3000,NL
1122,548,N,DetroitU,42,37,79,24,25,-7000,10.5
1122,549,V,RobertMorris,27,39,66,NL,NL,-103,1.5
1122,550,H,AlbanyNY,35,36,71,1,1,-117,NL
1122,551,N,NichollsState,27,18,45,NL,NL,400,NL
1122,552,N,LouisianaTech,33,44,77,11,9.5,-500,4
1122,553,V,MiamiOhio,21,39,60,NL,NL,675,NL
1122,554,H,NewMexico,45,40,85,13.5,13.5,-1050,2.5
1122,555,V,JamesMadison,35,46,81,4,3,-160,0.5
1122,556,H,FloridaIntl,30,38,68,NL,NL,140,NL
1122,557,N,MurrayState,39,45,84,24,26.5,-8000,11
1122,558,N,NCCentral,24,37,61,NL,NL,3375,NL
1122,559,N,Depaul,24,29,53,NL,NL,1400,NL
1122,560,N,Tennessee,33,24,57,19.5,19,-2500,9.5
1122,561,N,StJosephs,30,30,60,NL,NL,1050,NL
1122,562,N,Purdue,31,54,85,13.5,16.5,-1600,9
1122,563,N,TheCitadel,42,46,88,13,13.5,-1100,5
1122,564,N,MDEasternShore,30,32,62,NL,NL,700,NL
1122,565,V,EasternMichigan,21,40,61,NL,NL,235,0.5
1122,566,H,MissouriSt,40,35,75,5.5,6,-275,NL
1122,567,V,SEMissouriSt,30,27,70,NL,NL,1150,NL
1122,568,H,NorthernIllinois,23,34,64,15.5,16.5,-1800,13.5
1122,569,V,TennesseeState,33,29,62,NL,NL,1440,NL
1122,570,H,Northwestern,32,37,69,19,19,-2700,11
1122,571,V,TennesseeChat,24,25,49,NL,NL,1250,NL
1122,572,H,Richmond,40,35,75,15,17.5,-2000,6.5
1122,573,V,Wofford,22,32,54,NL,NL,260,NL
1122,574,H,Bradley,20,36,56,6.5,7,-320,5.5
1123,709,V,IllinoisState,34,35,69,5.5,7.5,-325,3.5
1123,710,H,IllinoisChicago,28,37,65,NL,NL,265,NL
1123,711,V,WesternMichigan,24,34,58,1,1.5,-117,NL
1123,712,H,LoyolaChicago,21,39,60,NL,NL,-103,0.5
1123,713,V,SanDiegoState,25,37,62,4.5,3,-163,3
1123,714,H,FresnoState,29,29,58,NL,NL,143,NL
1123,715,V,SanFrancisco,28,37,65,NL,NL,260,NL
1123,716,H,CalSantaBarb,33,43,76,6.5,7,-320,2.5
1123,717,V,CalPolySLO,37,30,67,NL,NL,2500,NL
1123,718,H,SaintMarysCA,45,47,92,22,22.5,-5000,10
1123,719,V,Pepperdine,20,32,52,NL,NL,1000,NL
1123,720,H,UCLA,28,43,71,15,15.5,-1500,8
1123,721,N,SouthDakotaState,40,33,73,6,5.5,-245,NL
1123,722,N,EastCarolina,28,54,82,NL,NL,205,0.5
1123,723,N,NorthernIowa,38,43,81,NL,NL,125,NL
1123,724,N,BostonCollege,41,28,69,2.5,2.5,-145,0.5
1123,725,N,Depaul,34,24,58,NL,1.5,-125,NL
1123,726,N,StJosephs,24,27,51,0,NL,105,1.5
1123,727,N,Tennessee,41,31,72,NL,NL,100,NL
1123,728,N,Purdue,42,31,73,1,0,-120,0.5
1123,729,N,Colorado,40,32,72,150,143,475,75.5
1123,730,N,Gonzaga,29,47,76,10.5,10.5,-650,9.5
1123,731,N,Cincinnati,36,31,67,149,141.5,145,75.5
1123,732,N,Vanderbilt,24,34,58,4,3.5,-165,5
1123,733,V,Maryland,36,43,79,27,26,-6000,13.5
1123,734,H,Chaminade,26,25,51,NL,NL,2750,NL
1123,735,N,Arizona,23,38,61,125,128,195,69
1123,736,N,Wisconsin,31,34,65,3,5.5,-235,2
1123,737,N,NCCentral,29,37,66,NL,NL,1250,NL
1123,738,N,JamesMadison,45,34,79,17.5,17,-2000,6
1123,739,V,MurrayState,44,40,84,15,12,-850,3.5
1123,740,H,FloridaIntl,26,45,71,NL,NL,575,NL
1123,741,N,Binghamton,25,27,52,NL,NL,1750,NL
1123,742,N,Duquesne,41,29,70,22,20.5,-3500,7.5
1123,743,V,ArkMonticello,17,27,44,NL,NL,NL,NL
1123,744,H,WesternCarolina,30,40,70,NL,NL,NL,NL
1123,745,V,FairleighDickinson,19,20,39,NL,NL,465,NL
1123,746,H,EasternKentucky,40,28,68,11,10.5,-630,1.5
1123,747,N,TexSanAntonio,34,32,66,3,3,-155,NL
1123,748,N,CalIrvine,27,29,56,NL,NL,135,0.5
1123,749,N,WichitaState,21,34,55,NL,NL,225,NL
1123,750,N,Pittsburgh,32,36,68,6,6,-265,1
1123,751,N,Texas,38,47,85,15.5,15.5,-1700,10
1123,752,N,Iowa,38,22,60,NL,NL,1100,NL
1123,753,N,Yale,40,34,74,NL,NL,550,NL
1123,754,N,CharlotteU,41,47,88,12,11.5,-800,6
1123,755,V,Elon,21,25,46,NL,NL,925,NL
1123,756,H,Hofstra,42,28,70,14.5,14.5,-1400,4
1123,757,N,CoastalCarolina,34,43,77,NL,NL,160,NL
1123,758,N,IndianaState,33,29,62,6,4,-185,3
1123,759,V,CSNorthridge,36,31,67,NL,NL,800,NL
1123,760,H,WesternKentucky,34,34,68,15,14,-1250,9
1123,761,N,TexasState,24,53,77,NL,NL,340,1.5
1123,762,N,WiscMilwaukee,50,46,96,9.5,8.5,-425,NL
1123,763,V,Colgate,26,37,63,NL,NL,1250,NL
1123,764,H,TCU,40,36,76,15,15.5,-2000,5.5
1123,765,V,AppalachianSt,30,23,53,NL,NL,1750,NL
1123,766,H,Louisville,39,41,80,18.5,20,-3500,9
1123,767,V,FlaAtlantic,23,43,66,NL,NL,215,NL
1123,768,H,Manhattan,30,43,73,7,6,-255,2
1123,769,V,Montana,30,38,68,NL,NL,738,NL
1123,770,H,Oregon,20,35,55,14.5,13.5,-1150,12.5
1124,513,V,FloridaState,19,33,52,NL,NL,110,3.5
1124,514,H,Florida,39,29,68,4,1.5,-130,NL
1124,515,V,Princeton,21,29,50,NL,NL,550,NL
1124,516,H,GeoWashington,28,37,65,11.5,12,-800,5
1124,517,V,Cornell,36,37,73,NL,NL,700,NL
1124,518,H,Syracuse,42,46,88,14.5,13,-1100,6
1124,519,V,BallState,22,24,46,NL,NL,1265,NL
1124,520,H,Temple,32,34,66,17.5,17.5,-2050,7.5
1124,521,V,CentralMichigan,26,27,53,NL,NL,700,NL
1124,522,H,WrightState,38,31,69,14,14,-1100,5
1124,523,V,Drexel,26,32,58,3.5,4.5,-210,1.5
1124,524,H,Pennsylvania,20,29,49,NL,NL,175,NL
1124,525,V,LoyolaMarymount,29,36,65,NL,NL,1315,NL
1124,526,H,Tulsa,46,33,79,15.5,18,-2200,7
1124,527,V,Troy,21,38,59,NL,NL,335,NL
1124,528,H,UAB,32,45,77,10.5,8.5,-420,2
1124,529,V,NewMexicoState,37,34,71,NL,NL,160,NL
1124,530,H,CSFullerton,33,47,80,5,4,-185,5
1124,531,N,OralRoberts,30,35,65,NL,NL,105,0.5
1124,532,N,SamHouston,34,37,71,0,1.5,-125,NL
1124,533,N,FloridaAM,39,34,73,NL,NL,1000,NL
1124,534,N,Rider,37,51,88,15.5,14.5,-1500,10
1124,535,N,Kentucky,35,38,73,12.5,11.5,-800,4.5
1124,536,N,ClevelandState,27,22,49,150,143.5,550,74.5
1124,537,N,Virginia,31,21,52,143,1,-118,1
1124,538,N,Stanford,30,27,57,3.5,135.5,-102,71.5
1124,539,V,Vanderbilt,32,36,68,25,25,-5000,12
1124,540,H,Chaminade,26,15,41,NL,NL,2500,NL
1124,541,N,Colorado,34,46,87,140,140,135,74
1124,542,N,Arizona,35,45,91,4,3,-155,2
1124,543,N,Maryland,18,39,57,3.5,3.5,-170,4.5
1124,544,N,Cincinnati,31,38,69,136,137.5,150,71.5
1124,545,N,Gonzaga,43,31,74,130,128,110,71
1124,546,N,Wisconsin,33,28,61,0,2,-130,3
1124,547,N,ArkMonticello,27,38,72,NL,NL,NL,NL
1124,548,N,Duquesne,34,31,75,NL,NL,NL,NL
1124,549,V,Binghamton,13,31,44,NL,NL,1200,NL
1124,550,H,WesternCarolina,33,40,73,13.5,17,-1900,5.5
1124,551,V,CalIrvine,23,34,57,NL,NL,325,NL
1124,552,H,EasternKentucky,31,36,67,9,8,-400,2.5
1124,553,N,TexSanAntonio,34,41,75,9,9,-480,3.5
1124,554,N,FairleighDickinson,27,34,61,NL,NL,383,NL
1124,555,N,WichitaState,44,30,74,1,4,-185,67
1124,556,N,Iowa,30,27,57,118.5,119,160,1.5
1124,557,N,Pittsburgh,34,28,62,130,138,275,74.5
1124,558,N,Texas,32,46,78,7,8,-335,6
1124,559,N,Elon,33,32,65,NL,NL,120,NL
1124,560,N,Yale,28,41,69,2,2,-140,2
1124,561,V,CharlotteU,39,41,80,NL,NL,145,NL
1124,562,H,Hofstra,41,31,72,3,3.5,-165,1.5
1124,563,N,CoastalCarolina,38,31,69,1,1,-120,NL
1124,564,N,CSNorthridge,34,42,76,NL,NL,100,0
1124,565,V,IndianaState,35,29,64,NL,NL,430,NL
1124,566,H,WesternKentucky,21,42,63,8,10,-560,9
1124,567,N,Colgate,26,34,60,NL,NL,365,NL
1124,568,N,WiscMilwaukee,23,46,69,9.5,8.5,-460,6.5
1124,569,V,TexasState,34,41,99,NL,NL,925,NL
1124,570,H,TCU,36,39,108,16.5,14.5,-1400,7.5
1124,571,V,TheCitadel,24,26,50,NL,NL,3500,NL
1124,572,H,WestVirginia,33,36,69,24,24.5,-8500,11.5
1124,573,V,Delaware,22,34,56,NL,NL,1500,NL
1124,574,H,Siena,43,47,90,19,20,-3000,7
1124,575,V,LoyolaMaryland,27,31,58,5.5,8,-370,4.5
1124,576,H,Dartmouth,25,16,41,NL,NL,310,NL
1124,577,V,Canisius,32,41,73,NL,NL,305,NL
1124,578,H,Buffalo,42,29,71,8.5,8,-365,2.5
1124,579,V,EasternMichigan,40,46,86,8.5,8,-380,5.5
1124,580,H,SEMissouriSt,41,35,76,NL,NL,315,NL
1124,581,V,TennesseeChat,28,28,56,NL,NL,5000,NL
1124,582,H,Missouri,59,40,99,29,28,-12500,10
1124,583,V,TennesseeState,26,27,53,NL,NL,2500,NL
1124,584,H,IowaState,40,44,84,23,23,-5000,9.5
1124,585,V,Wofford,39,25,64,131,134,1050,73
1124,586,H,Illinois,42,36,78,13.5,15.5,-1600,8
1124,587,V,Furman,30,35,65,NL,NL,380,NL
1124,588,H,Rice,39,38,77,10.5,9,-475,3
1124,589,V,IdahoState,16,28,44,NL,NL,885,NL
1124,590,H,UtahState,40,37,77,14,14.5,-1350,4
1124,591,V,SacramentoState,34,27,61,NL,NL,1315,NL
1124,592,H,IdahoU,45,30,75,18.5,18,-2200,7
1124,593,V,BoiseState,44,38,82,NL,NL,125,NL
1124,594,H,EWashington,30,39,69,2,2.5,-145,3.5
1124,595,V,Lipscomb,27,37,64,142,143.5,4500,73.5
1124,596,H,OhioState,36,48,84,30,26,-11000,12.5
1125,725,V,KentState,20,34,54,NL,128,260,1.5
1125,726,H,SouthFlorida,41,35,76,7.5,7,-320,NL
1125,727,V,ArkansasLR,33,33,66,NL,124.5,575,NL
1125,728,H,LouisianaTech,50,36,86,9,11.5,-850,4
1125,729,V,Wyoming,44,33,77,NL,129.5,240,NL
1125,730,H,DenverU,34,46,80,4.5,6,-280,6
1125,731,V,SanDiegoState,29,34,63,NL,2,-125,3.5
1125,732,H,Pacific,42,29,71,0,123,105,NL
1125,733,N,FloridaAM,20,31,51,NL,145.5,1050,NL
1125,734,N,OralRoberts,36,36,72,16,14,-1600,5
1125,735,N,SamHouston,33,47,80,2,1.5,-160,2.5
1125,736,N,Rider,33,35,68,NL,NL,140,NL
1125,737,N,ClevelandState,34,31,65,126,124.5,140,68
1125,738,N,Virginia,27,49,76,3,3,-160,3.5
1125,739,N,Stanford,38,25,65,146,143.5,450,77
1125,740,N,Kentucky,32,31,73,9,10.5,-600,8.5
1125,741,V,Colorado,27,46,73,17.5,17,-2100,9.5
1125,742,H,Chaminade,24,34,58,NL,129,1280,NL
1125,743,N,Maryland,27,42,69,124,2,-135,3.5
1125,744,N,Wisconsin,37,41,78,0,NL,115,69
1125,745,N,Vanderbilt,36,48,84,4.5,5,-220,3.5
1125,746,N,Arizona,41,31,72,143,139.5,180,76.5
1125,747,N,Cincinnati,23,32,59,142,141,-117,72
1125,748,N,Gonzaga,19,36,61,2,1,-103,0
1125,749,N,ArkMonticello,29,27,56,NL,NL,100,NL
1125,750,N,Binghamton,33,33,66,1,NL,-120,0
1125,751,V,Duquesne,43,34,77,2.5,135,100,NL
1125,752,H,WesternCarolina,40,43,83,NL,1,-120,0.5
1125,753,V,TexSanAntonio,41,31,72,NL,144,185,NL
1125,754,H,EasternKentucky,28,46,74,4.5,5,-225,5.5
1125,755,N,FairleighDickinson,35,19,54,NL,130.5,240,NL
1125,756,N,CalIrvine,39,36,75,6.5,6.5,-280,3
1125,757,N,UtahValleySt,27,25,52,NL,NL,245,NL
1125,758,N,GeorgiaState,30,29,59,6.5,6.5,-290,3.5
1125,759,V,AlcornState,41,26,67,NL,147,2125,NL
1125,760,H,SouthAlabama,39,44,83,22.5,25,-4250,13.5
1125,761,N,LSU,29,26,55,134,140,240,1
1125,762,N,Connecticut,45,36,81,7,6,-280,75.5
1125,763,N,ArizonaState,30,23,53,148,138,440,74
1125,764,N,Duke,34,30,64,8,10.5,-580,6
1125,765,V,WashingtonState,36,51,87,10,11,-650,5
1125,766,H,AlaskaAnchorage,28,40,68,NL,146,475,NL
1125,767,N,Oklahoma,27,37,64,8.5,NL,-460,8.5
1125,768,N,SanDiego,33,43,76,NL,NL,365,NL
1125,769,V,TennMartin,33,33,66,NL,142,400,NL
1125,770,H,ArkansasState,43,37,80,7,10,-500,3
1125,771,V,MontanaState,38,32,70,NL,139.5,300,NL
1125,772,H,SanFrancisco,32,34,66,7,6.5,-360,7
1125,773,V,NorthernArizona,44,44,88,NL,134,325,NL
1125,774,H,SantaClara,36,36,72,7,8,-400,7
1125,775,V,SacredHeart,26,49,75,147,142,1315,73.5
1125,776,H,PennState,36,51,87,17.5,17,-2200,7
1126,505,V,Creighton,34,35,76,140,142,220,77.5
1126,506,H,Michigan,37,32,83,5.5,6,-260,3
1126,507,V,Marquette,33,38,71,155,146,175,76
1126,508,H,Xavier,29,32,61,5,4.5,-210,4
1126,509,V,Alabama,42,37,79,144,144,-102,77.5
1126,510,H,Baylor,36,40,76,0,1,-118,1.5
1126,511,V,FloridaState,25,29,54,11.5,12.5,-900,6.5
1126,512,H,Iona,24,25,49,133,140,600,72
1126,513,N,WestVirginia,40,45,85,14.5,15,-1400,5.5
1126,514,N,LongBeachState,24,38,62,138,143,925,74.5
1126,515,N,TexasA&M,33,36,69,147,150,230,75.5
1126,516,N,Clemson,20,40,60,5.5,6,-270,6.5
1126,517,N,Minnesota,32,50,82,122,2,-140,71
1126,518,N,Butler,28,45,73,0,131.5,120,0
1126,519,N,PortlandU,36,38,74,143,137,190,70.5
1126,520,N,UCLA,19,28,47,5,5,-230,7
1126,521,N,AlcornState,27,26,53,NL,NL,675,NL
1126,522,N,UtahValleySt,34,34,68,11.5,13,-1050,6
1126,523,V,GeorgiaState,32,34,66,NL,NL,170,NL
1126,524,H,SouthAlabama,37,33,70,4,4.5,-200,1.5
1126,525,V,NichollsState,30,28,58,NL,NL,110,0.5
1126,526,H,AlaskaAnchorage,37,35,72,1,1.5,-130,NL
1126,527,N,HoustonU,47,53,100,NL,NL,105,1
1126,528,N,Oklahoma,52,41,93,1.5,1.5,-125,NL
1127,725,V,FlaAtlantic,29,29,58,NL,NL,1315,NL
1127,726,H,SouthFlorida,35,43,78,17.5,18.5,-2200,9
1127,727,V,Columbia,27,33,60,NL,NL,3000,NL
1127,728,H,Syracuse,36,49,85,28,26,-7000,12
1127,729,V,Nevada,28,48,76,NL,NL,243,NL
1127,730,H,VaCommonwealth,35,50,85,7,6.5,-285,2
1127,731,V,NewMexico,35,48,83,8,7,-320,NL
1127,732,H,Hawaii,36,35,71,NL,NL,260,NL
1127,733,N,Marquette,44,35,79,142.5,142.5,-102,78
1127,734,N,Michigan,35,30,65,2.5,1,-118,2.5
1127,735,N,Creighton,31,36,67,147,144.5,230,76
1127,736,N,Xavier,39,41,80,5,6,-270,2
1127,737,N,Alabama,25,26,51,135.5,136,230,71
1127,738,N,FloridaState,30,30,60,6.5,6,-270,2
1127,739,N,Iona,23,35,62,130.5,133,185,68
1127,740,N,Baylor,32,26,72,5.5,5,-225,1
1127,741,N,Cornell,41,37,78,13.5,14,-1300,5
1127,742,N,Toledo,27,33,60,NL,NL,850,NL
1127,743,V,Vermont,33,28,61,NL,NL,180,NL
1127,744,H,Drexel,41,33,74,4,5,-220,0.5
1127,745,N,TexasA&M,34,32,66,138.5,139.5,325,74.5
1127,746,N,WestVirginia,32,41,73,8.5,8.5,-400,6.5
1127,747,N,LongBeachState,34,45,79,148.5,146,575,77
1127,748,N,Clemson,38,49,87,11.5,12,-850,6.5
1127,749,N,PortlandU,33,28,61,142.5,139.5,325,74
1127,750,N,Minnesota,27,29,56,7.5,8.5,-400,7
1127,751,N,UCLA,35,32,67,128.5,126,280,69
1127,752,N,Butler,42,27,69,6.5,7.5,-340,3
1127,753,N,ArizonaState,27,44,71,3,4,-175,4.5
1127,754,N,LSU,34,18,52,126.5,129,155,69
1127,755,N,Connecticut,28,31,59,147.5,148,150,77
1127,756,N,Duke,37,31,68,4,3.5,-170,0
1127,757,V,Brown,29,40,69,NL,NL,NL,NL
1127,758,H,SciencesofPhila,17,31,48,NL,NL,NL,NL
1127,759,N,Siena,36,32,68,5,4.5,-200,1.5
1127,760,N,StJohns,31,46,77,NL,NL,170,NL
1127,761,V,VirginiaTech,17,33,50,NL,NL,175,NL
1127,762,H,Temple,27,34,61,5,5,-210,0
